23eb094c3cc6e706eb9cd0a30c163abe	1210	1000	182
6c2481491c5ea342ca53acb5ba2f72c7	1210	2400	183
6c2cbee3d53e593497df46ceeecc9df5	1210	800	135
916ddb2e3a43830375d3fa3ddff6d245	1430	1200	162
b2fe0c816eda34546207c0619da63b69	1210	900	182
bf28bd8b43e6c63728d121f8540896c1	1270	1100	155
da4372d5a7b052b9e6687e5fc22b95e9	1460	1300	161
df6916f2fa670bada9dbd9efed3e5494	1430	1300	162
e54d0437fbb02ffbb27117cb31e59b86	1460	1600	162
ea9d87ec9da97252527b4910f5cec47f	1430	1400	162
fbea037dbac57314b2285e8d0f941ad6	1210	1100	182