0135fa2d321f42cbb65d5e5f6e5a0d25		2900	0	144	S00
0135fa2d321f42cbb65d5e5f6e5a0d25		158	828780	101	S24
0135fa2d321f42cbb65d5e5f6e5a0d25		2900	200	95	S33
04c2bec8b7836db6c0b4cefd20aabdee		2900	0	90	S00
04c2bec8b7836db6c0b4cefd20aabdee		392	986753	172	S24
04c2bec8b7836db6c0b4cefd20aabdee		2900	2000	153.25	S33
05aa7ed12511dcf19b2a1a386ecebf83		392	7201	171	S24
08b589b5cbe76fbe0d401c947d6e63ff		2900	0	178.5	S00
08b589b5cbe76fbe0d401c947d6e63ff		6510	1000	178.5	S03
08b589b5cbe76fbe0d401c947d6e63ff		392	993954	186	S24
09bbdb40d9399ee0cf56ffa45949df4c		2900	0	145	S00
09bbdb40d9399ee0cf56ffa45949df4c		158	828780	102	S24
0b958af95c9aba4f8857fb75f5d1b4d1		392	0	160	S00
0dfcdfbc276e3ab383a395e9320a6c70		392	7201	171	S24
0ec75fae11651e7659e64de048099e87		392	980253	152	S24
0fce1530f630e50fcaad3e9dc31d9955		158	414390	83	S24
119135b9ee7a095c9c886642c10f9c15		2900	0	174	S00
119135b9ee7a095c9c886642c10f9c15		6510	500	174	S03
119135b9ee7a095c9c886642c10f9c15		392	7201	171	S24
14a18b5e92a6e5ac33a1adeecf842b93		2900	0	145	S00
14a18b5e92a6e5ac33a1adeecf842b93		158	828780	102	S24
17002cca434f45b8734be7ec9052851e		2900	0	90	S00
17002cca434f45b8734be7ec9052851e		392	993240	131	S24
17002cca434f45b8734be7ec9052851e		2900	10500	107.5	S33
17945d8adb8f53b23b3f2bfbe4740e4f		2900	500	101	S33
19fd067bb00914028c88674d57de2224		2900	0	150	S00
19fd067bb00914028c88674d57de2224		158	828780	105	S24
1ae8e00a1704293b54e783adcbdd04e4		2900	0	187.5	S00
1ae8e00a1704293b54e783adcbdd04e4		6510	1500	183.3333333	S03
1ae8e00a1704293b54e783adcbdd04e4		392	7201	171	S24
1b0aaf2cc34c6d3321cec8f3131cc84b		1100	0	115	S00
1b0aaf2cc34c6d3321cec8f3131cc84b		1100	100000	115	S24
1b5935a439f08b75269fe1e5e28db888		2900	1100	142	S33
1c4e5b993282b4a9e08cbf38f49920fe		2900	0	151	S00
1c4e5b993282b4a9e08cbf38f49920fe		158	831910	163.6666667	S24
1c7461909ad2e848fe0ab5e0affd847b		2900	0	174	S00
1c7461909ad2e848fe0ab5e0affd847b		6510	500	174	S03
1c7461909ad2e848fe0ab5e0affd847b		392	993954	177.5	S24
1d5f45491e9be676e38ac9d6c05776f5		2900	0	148.75	S00
1d5f45491e9be676e38ac9d6c05776f5		6510	1000	146.5	S03
1dadb41ce5747023f19dd3488955c5a6		2900	0	152	S00
1dd026b547e50002d5cc44de26aaca40		158	828780	92	S24
213d9ad2a16c06258e71bc93139ee242		2900	0	144	S00
213d9ad2a16c06258e71bc93139ee242		158	828780	101	S24
213d9ad2a16c06258e71bc93139ee242		2900	100	95	S33
22271316e8b7e522dd89bd91f6f32d44		392	7201	171	S24
227ca0d4a7af8444e7b3b1eb901b07a5		2900	0	85	S00
22e1650eb49ae013ca70be47c3c66914		2900	0	150	S00
22e1650eb49ae013ca70be47c3c66914		158	828780	102	S24
2353fa8f746416aeff9bc23f0111f32d		2900	0	150	S00
2353fa8f746416aeff9bc23f0111f32d		158	828780	101	S24
23b11bae7494fa0e5c4a35f215d0856b		2900	0	146.5	S00
23b11bae7494fa0e5c4a35f215d0856b		6510	1000	146.5	S03
23eb094c3cc6e706eb9cd0a30c163abe		1210	1000	182	S22
23eb094c3cc6e706eb9cd0a30c163abe		392	973766	193	S24
245952f53b6fbd1f4cee78609e710ccf		2900	0	146.5	S00
245952f53b6fbd1f4cee78609e710ccf		6510	1000	146.5	S03
245952f53b6fbd1f4cee78609e710ccf		392	993240	162	S24
245952f53b6fbd1f4cee78609e710ccf		2900	500	142	S33
2670fd7b035b5f284b4b555c3849e00f		2900	200000	182	S33
2813645b1b6c62cdea4d70bc79cd5ba0		2900	0	152	S00
2813645b1b6c62cdea4d70bc79cd5ba0		6510	500	152	S03
2813645b1b6c62cdea4d70bc79cd5ba0		392	981694	173	S24
2912d722c3a52e5d7658b7f9d93a4ce9		392	14402	171	S24
299f2ba0f3f5e832d79b8143e1512816		392	7201	171	S24
29c66d179e91887ee7cbc8eb2ef676b0		2900	0	153	S00
29c66d179e91887ee7cbc8eb2ef676b0		158	831910	142	S24
29f754bd3ed99f3dccfcb839ce49d2b2		2900	0	174	S00
29f754bd3ed99f3dccfcb839ce49d2b2		6510	500	174	S03
29f754bd3ed99f3dccfcb839ce49d2b2		392	7201	171	S24
29f923c8c6c4ca72f977b565a5916e54		158	414390	83	S24
29ffada1c7f876b517648d3df91129d8		392	7201	171	S24
2d3a088e1891a7e45b30bdcebdceabbb		2900	500	114	S33
3046521746833410e7a29ea864660f38		2900	0	152	S00
3046521746833410e7a29ea864660f38		6510	500	152	S03
3046521746833410e7a29ea864660f38		392	982408	174	S24
308b6b2abb0532648e6431ab907269bc		2900	0	151	S00
308b6b2abb0532648e6431ab907269bc		6510	1000	151	S03
308b6b2abb0532648e6431ab907269bc		392	993240	172	S24
308b6b2abb0532648e6431ab907269bc		2900	1000	151	S33
3187521e553c9cdb52468b78d2ac38fe		2900	0	152	S00
3187521e553c9cdb52468b78d2ac38fe		6510	500	152	S03
3187521e553c9cdb52468b78d2ac38fe		392	981694	173	S24
31ca34ee1935b70cc54cc40411354dab		2900	0	150	S00
31ca34ee1935b70cc54cc40411354dab		158	1243170	103	S24
35f191143583484798553db4ec4dd31b		2900	0	152	S00
36d28dd35222b96d9d0af6c40021d6bd		5510	0	125	S00
36d28dd35222b96d9d0af6c40021d6bd		5512	0	125	S00
38d7cca58973f4fd0af0d6b8df417109		2900	0	152	S00
3a404f19671dc84d37aa6be999cd2044		392	7201	171	S24
3a937831addd69fc31dd72f7dccb44ed		2900	0	152	S00
3a937831addd69fc31dd72f7dccb44ed		6510	500	152	S03
3a937831addd69fc31dd72f7dccb44ed		392	982408	175.5	S24
3cd83a32c63814bd18167d94ce4c8aa4		2900	0	151	S00
3cd83a32c63814bd18167d94ce4c8aa4		158	831911	155.6666667	S24
3d0d4156a10300e942915afcb08f943e		2900	0	153.5	S00
3d0d4156a10300e942915afcb08f943e		158	831910	142	S24
3d13b52c4dc8fa8c6d93a201d93deca5		2900	0	151	S00
3d13b52c4dc8fa8c6d93a201d93deca5		158	831910	165	S24
3d749593f0a5ff8e7a486007af2c0d52		392	986753	173	S24
404da2d2e783e17dab6c8f0d89aaf80d		2900	0	155	S00
404da2d2e783e17dab6c8f0d89aaf80d		158	831910	170	S24
4271ff39e2a7101fe4c26b368a1d84c0		2900	0	153.5	S00
4271ff39e2a7101fe4c26b368a1d84c0		158	831910	142	S24
432f8e47a4474ba464ea8ce657e92f55		2900	0	90	S00
432f8e47a4474ba464ea8ce657e92f55		392	993928	151	S24
450a3a1ffce4158670bc35f9050264ea		2900	2000	191	S33
4604c30a226a4b03dd577f2a5b64650d		2900	0	153	S00
4604c30a226a4b03dd577f2a5b64650d		6510	500	153	S03
4604c30a226a4b03dd577f2a5b64650d		392	981694	174	S24
4762c68a6296115a73299ea5fe250946		2900	0	153	S00
4762c68a6296115a73299ea5fe250946		6510	500	153	S03
4762c68a6296115a73299ea5fe250946		392	993240	174	S24
48357f8253b305036122f866c3e20a27		2900	0	145	S00
48357f8253b305036122f866c3e20a27		158	828780	100	S24
48357f8253b305036122f866c3e20a27		2900	100	95	S33
48f2e88f570f5150e1643cb3dffbc741		1100	0	173	S00
495659d6e69fd302847d49b1a8c8a22b		2900	0	151	S00
495659d6e69fd302847d49b1a8c8a22b		158	828780	102	S24
4a5bbf6c0ccce26f6e68a095098910e7		2900	1100	153	S33
4cd7209aaf9b0e2e1dc3df2240bf09b2		2900	0	152	S00
4cd7209aaf9b0e2e1dc3df2240bf09b2		6510	500	152	S03
4cd7209aaf9b0e2e1dc3df2240bf09b2		392	982408	173	S24
4dbb54852bc516a825630452e7b986ba		2900	0	150	S00
4dbb54852bc516a825630452e7b986ba		158	828780	104.5	S24
4ea748596257b1972a035421bf922a01		392	980253	161	S24
4eaccd06381d5f0675fde1be30168b9a		2900	0	152	S00
4eaccd06381d5f0675fde1be30168b9a		6510	500	152	S03
4eaccd06381d5f0675fde1be30168b9a		392	982408	173	S24
4f220beaad678eae65085f3e30439dec		392	986753	171	S24
4f7138ce0c5bd2efc267fbb04a238044		2900	0	150	S00
4f7138ce0c5bd2efc267fbb04a238044		158	828780	105	S24
525a22f5394f4f983d6e3a11d6a365d5		2900	0	151	S00
525a22f5394f4f983d6e3a11d6a365d5		158	828780	102	S24
5646e06780e97f5376f85dd947af2656		2900	0	153.5	S00
5646e06780e97f5376f85dd947af2656		158	1247867	149.2	S24
5806ee53f0e17a92371d6787729e13b2		2900	0	178.5	S00
5806ee53f0e17a92371d6787729e13b2		6510	1000	178.5	S03
5806ee53f0e17a92371d6787729e13b2		392	993941	183	S24
586f5a20b4a17f7b21b76396c30d329c		2900	0	90	S00
586f5a20b4a17f7b21b76396c30d329c		392	986753	172	S24
586f5a20b4a17f7b21b76396c30d329c		2900	2200	151.375	S33
5a3cd52ce2a27edfacc9779f645d2ff9		392	1966993	164.5	S24
5a94bc9e25a6cbc95dad68fd97052d2d		2900	6500	97.84615385	S33
5fc7206def3e91751c4b5abe67022afa		2900	0	153	S00
5fc7206def3e91751c4b5abe67022afa		6510	500	153	S03
5fc7206def3e91751c4b5abe67022afa		392	993227	174	S24
5fd2fb6b22a0783223274e5c6fe3d426		2900	0	144.25	S00
5fd2fb6b22a0783223274e5c6fe3d426		6510	1500	145	S03
5fd2fb6b22a0783223274e5c6fe3d426		2900	1000	142	S33
6108d426f40e147bb1e2c042374679aa		2900	0	153	S00
6108d426f40e147bb1e2c042374679aa		6510	500	153	S03
6108d426f40e147bb1e2c042374679aa		392	981694	174	S24
626d03124929736701a320fe82dc5d60		2900	0	148	S00
626d03124929736701a320fe82dc5d60		6510	1000	146.5	S03
626d03124929736701a320fe82dc5d60		2900	500	151	S33
635f3f481faa7f491b03bd145e0d1e2e		2900	0	153	S00
635f3f481faa7f491b03bd145e0d1e2e		158	831910	142	S24
642d8a974b8c37f0121caeaf31c86091		392	999727	172	S24
6496f9760f0cef795f8d2d47d0635512		1131	283570	120	S31
6496f9760f0cef795f8d2d47d0635512		2900	2600	184	S33
64af8b36852557df97e3c9bd3aa1f59c		2900	0	174	S00
64af8b36852557df97e3c9bd3aa1f59c		6510	500	174	S03
64af8b36852557df97e3c9bd3aa1f59c		392	993954	177.5	S24
659f049c09bba82c244a173ab3c23502		1100	0	172	S00
66043e4458646b7b3041f6f034994c23		2900	0	153	S00
66043e4458646b7b3041f6f034994c23		158	831910	142	S24
66e432e50f199a4e2ddbf8a911a97c73		2900	0	152	S00
66e432e50f199a4e2ddbf8a911a97c73		6510	500	152	S03
66e432e50f199a4e2ddbf8a911a97c73		392	981694	174	S24
68b19487a71c32027dff432cc1873e20		392	7201	171	S24
68bf14b4342cfe9346852bdc2346ccb1		2900	0	153	S00
68bf14b4342cfe9346852bdc2346ccb1		158	831910	170	S24
694acaddc0e9508dd786a87f7c67a4d9		2900	0	174	S00
694acaddc0e9508dd786a87f7c67a4d9		6510	500	174	S03
694acaddc0e9508dd786a87f7c67a4d9		392	7201	171	S24
69a747a85aed6e74aa2c73383b0e0028		2900	0	90	S00
69a747a85aed6e74aa2c73383b0e0028		392	986740	150	S24
69a747a85aed6e74aa2c73383b0e0028		2900	800	131	S33
6b949cc794ee41271e2f93795b75f852		2900	0	153	S00
6b949cc794ee41271e2f93795b75f852		158	831910	142	S24
6bc8b61af09a56e55484b30ab3c2e6de		7910	1200	154	S33
6c2481491c5ea342ca53acb5ba2f72c7		2900	0	183	S00
6c2481491c5ea342ca53acb5ba2f72c7		1210	2400	183	S22
6c2481491c5ea342ca53acb5ba2f72c7		392	986740	211	S24
6c2cbee3d53e593497df46ceeecc9df5		1210	0	135	S00
6c2cbee3d53e593497df46ceeecc9df5		1210	800	135	S22
6c5c43700cc0eb8f8ced0e9865ed5f81		392	993954	162	S24
6c5c43700cc0eb8f8ced0e9865ed5f81		2900	990000	152	S33
6cdce0902b09fdb33bdc3f99a6319609		2900	0	151	S00
6cdce0902b09fdb33bdc3f99a6319609		158	831910	165	S24
6cf07546f9278b5fd00caa0319507f20		2900	0	152	S00
6ec954ba050058d9ea0beb26cda04536		2900	0	145	S00
6ec954ba050058d9ea0beb26cda04536		158	828780	101	S24
6ef42a766da011927354c130572082a0		2900	0	151	S00
6ef42a766da011927354c130572082a0		158	828780	104	S24
70c4aca8e3b1e14bede59770649da825		392	7201	171	S24
71049400aaaa01e79883dfa5fe3fe413		2900	0	145	S00
71049400aaaa01e79883dfa5fe3fe413		158	828780	100	S24
7179f2007f1a5464ae5c325e0ee06416		2900	0	150	S00
7179f2007f1a5464ae5c325e0ee06416		158	828780	102	S24
7394f486b4e71c3ce0576caa5ab5a90f		2900	0	150	S00
7394f486b4e71c3ce0576caa5ab5a90f		158	1243170	102	S24
7440956036efe966c4c327e1a3e48885		2900	0	174	S00
7440956036efe966c4c327e1a3e48885		6510	500	174	S03
7440956036efe966c4c327e1a3e48885		392	993954	177.5	S24
74831128b3ff0780ebe19d19d4625a94		2900	0	152	S00
74831128b3ff0780ebe19d19d4625a94		6510	500	152	S03
74831128b3ff0780ebe19d19d4625a94		392	1189995	173.25	S24
75e4b855a8b793b7295f2a6d1c7ac9fd		2900	0	151	S00
75e4b855a8b793b7295f2a6d1c7ac9fd		2900	2916100	134.364532	S33
77a49444302091accf95f8495718a987		158	831910	154	S24
7e9eb3f360bd8546afc4095f4a42267e		2900	0	151	S00
7e9eb3f360bd8546afc4095f4a42267e		392	2979720	172	S24
7e9eb3f360bd8546afc4095f4a42267e		2900	2000	151	S33
8043eb5be0057cf1e09057c24b91dda3		2900	0	145	S00
8043eb5be0057cf1e09057c24b91dda3		158	828780	101	S24
81b1e204246d2aba0dbe9669053b6156		392	7201	171	S24
842983a5b63ac5928e36a6abbcd3c269		2900	0	152	S00
842983a5b63ac5928e36a6abbcd3c269		158	1039106	138.3333333	S24
889bcdfb12247b2cb01de8d61363a5fe		2900	1100	142	S33
88d027db96550e78fc4f8edf444e7f40		2900	0	150	S00
88d027db96550e78fc4f8edf444e7f40		158	828780	104	S24
88de7065be623a093d21b6f0a4c1d0f7		2900	0	90	S00
88de7065be623a093d21b6f0a4c1d0f7		392	1987155	150.6666667	S24
88de7065be623a093d21b6f0a4c1d0f7		2900	300	135	S33
8e2b1760637847a35740a8c60be74080		2900	0	174	S00
8e2b1760637847a35740a8c60be74080		6510	500	174	S03
8e2b1760637847a35740a8c60be74080		392	993954	177.5	S24
8f49ac75c7646664b1ab0a0e7aa582bf		392	7201	171	S24
8f8395dae673fd0a58d56a03762f990c		392	0	160	S00
8f8395dae673fd0a58d56a03762f990c		392	6974	160	S24
916ddb2e3a43830375d3fa3ddff6d245		1430	1200	162	S22
916ddb2e3a43830375d3fa3ddff6d245		392	986740	190	S24
9185564d092d516cc6a19ac478437832		2900	0	152	S00
9185564d092d516cc6a19ac478437832		6510	500	152	S03
9185564d092d516cc6a19ac478437832		392	982408	173	S24
91bc21b0af1a6633bbbe513520380cdd		2900	0	153.6666667	S00
91bc21b0af1a6633bbbe513520380cdd		158	831910	143	S24
9452052d5a338c811050e4a8663258b8		2900	500	84	S33
958becc4851393170284e693c4cdfe20		2900	0	150	S00
9633c9bd73b58dddf637ad5b23097f58		2900	0	150	S00
9633c9bd73b58dddf637ad5b23097f58		158	828780	102	S24
97283efd952f80b7a4d44a9593c8bc81		2900	0	146.5	S00
97283efd952f80b7a4d44a9593c8bc81		6510	500	142	S03
97283efd952f80b7a4d44a9593c8bc81		392	993240	172	S24
97a4d74505881f72152eba632d0836e0		2900	0	153	S00
97a4d74505881f72152eba632d0836e0		6510	500	153	S03
97a4d74505881f72152eba632d0836e0		392	993240	174	S24
994297a794bec5aade9fbb57aa622964		2900	500	123	S33
9aca2e240506a23bc4f82998dbf33717		2900	0	155	S00
9aca2e240506a23bc4f82998dbf33717		158	831910	165	S24
9c0d73ce66aeac4cafb35f9cdf865974		2900	0	145	S00
9c0d73ce66aeac4cafb35f9cdf865974		158	828780	100	S24
9ce201e5f7021d7bda78fd909996b655		2900	0	153.5	S00
9ce201e5f7021d7bda78fd909996b655		158	831910	142	S24
9cf79e531c8c7a106c78bac14579574b		2900	0	174	S00
9cf79e531c8c7a106c78bac14579574b		6510	500	174	S03
9cf79e531c8c7a106c78bac14579574b		392	993954	177.5	S24
9f01c6f07efa2c5d3f75bf63a59dbeeb		2900	0	151	S00
9f01c6f07efa2c5d3f75bf63a59dbeeb		158	828780	102.5	S24
a3f9466734601d8716a419174c803107		2900	0	145	S00
a3f9466734601d8716a419174c803107		158	1243170	104	S24
a4107204be8e36ae4a020369373fa041		2900	0	174	S00
a4107204be8e36ae4a020369373fa041		6510	500	174	S03
a4107204be8e36ae4a020369373fa041		392	7201	171	S24
a493b849c9d0f063b0f885e87900768c		2900	0	100	S00
a493b849c9d0f063b0f885e87900768c		158	828780	103	S24
a493b849c9d0f063b0f885e87900768c		2900	500	101	S33
a5108fb1e402d7578720e301c27c4574		2900	0	151	S00
a5108fb1e402d7578720e301c27c4574		158	828780	104	S24
a5f3869050d04e5f369ed74ef8382c28		392	980253	163	S24
a621fc29cdfce7e4ce1227d40fd07f07		392	980253	163	S24
a65f164ffc50b71736846885f999a45e		392	986740	164	S24
a69f9c94e40bcd41de4754f8c0f5a843		2900	0	155	S00
a69f9c94e40bcd41de4754f8c0f5a843		158	831910	165	S24
a6cc25c5059ff8dbf2eaff3fdfa00986		2900	0	151	S00
a6cc25c5059ff8dbf2eaff3fdfa00986		158	828780	102	S24
a7b80b8a73496a9120f6cf48e58f8670		1100	0	171	S00
a9744930dfa1266faff349909b5844b1		2900	0	145	S00
a9744930dfa1266faff349909b5844b1		158	828780	102	S24
a9744930dfa1266faff349909b5844b1		2900	100	95	S33
a9dc715acfad75a1b4b544509f4cadbe		392	7201	171	S24
aa8f9e88f39459a6f2edf34e5d5944d8		2900	0	152	S00
aa8f9e88f39459a6f2edf34e5d5944d8		6510	500	152	S03
aa8f9e88f39459a6f2edf34e5d5944d8		392	982408	173.75	S24
ad18be0649319d92a7ce4aad8ded6c94		2900	0	151	S00
ad18be0649319d92a7ce4aad8ded6c94		158	828780	103	S24
b097667f35fb47a0df2349b808221700		2900	0	174	S00
b097667f35fb47a0df2349b808221700		6510	500	174	S03
b097667f35fb47a0df2349b808221700		392	7201	171	S24
b19e08dbc3a84a9e40071ec2e243f616		2900	0	178.5	S00
b19e08dbc3a84a9e40071ec2e243f616		6510	1000	178.5	S03
b19e08dbc3a84a9e40071ec2e243f616		392	995889	190.6666667	S24
b2b113b2f661653a98c53186a9f2aed9		392	973766	153	S24
b2fe0c816eda34546207c0619da63b69		1210	900	182	S22
b2fe0c816eda34546207c0619da63b69		392	973766	193	S24
b3cd6865c0ff9f626f77c85cf97d2d19		2900	300	154	S33
b47335be0906117591cd92ff89025c9e		2900	0	174	S00
b47335be0906117591cd92ff89025c9e		6510	500	174	S03
b47335be0906117591cd92ff89025c9e		392	993954	177.5	S24
b631e20e25f0cb089eb643837299594b		2900	0	152	S00
b631e20e25f0cb089eb643837299594b		158	831910	165	S24
b6fb05a1404378fdbd9ad61a0e4d4d4f		2900	0	90	S00
b6fb05a1404378fdbd9ad61a0e4d4d4f		392	986753	172	S24
b6fb05a1404378fdbd9ad61a0e4d4d4f		2900	500	152	S33
b879bb4052c899856c547fb82a206b0a		2900	0	153	S00
b879bb4052c899856c547fb82a206b0a		7010	0	154	S00
b879bb4052c899856c547fb82a206b0a		2900	3700	153	S33
b8e9341a2142e67a17061ccf2feae771		2900	0	151	S00
b8e9341a2142e67a17061ccf2feae771		158	828780	102	S24
ba3d422330a6f0ad5114ca69dc086914		392	7201	171	S24
bb46d9765b0d31cc7c4d2e971917e379		2900	0	170	S00
bb46d9765b0d31cc7c4d2e971917e379		1100	1389	104	S31
be45cafe6f2a6e95554707ec675c346b		2900	0	155	S00
be45cafe6f2a6e95554707ec675c346b		158	831910	142	S24
bf28bd8b43e6c63728d121f8540896c1		1270	1100	155	S22
bf28bd8b43e6c63728d121f8540896c1		392	980979	173	S24
bf3fc9c96cfd2ef1a1974f62cb97394f		392	7201	171	S24
c04f2d9e3ccf72035536c0449894534f		2900	0	155	S00
c04f2d9e3ccf72035536c0449894534f		158	831910	142	S24
c178b40f22b8c1ec32029bd755e912e9		2900	0	152	S00
c178b40f22b8c1ec32029bd755e912e9		158	831910	165	S24
c20b99f5684483a13d9003a4acb267e0		2900	1200	142	S33
c215ed77cba84f9ae0c2c20102ceef01		2900	0	152	S00
c215ed77cba84f9ae0c2c20102ceef01		6510	500	152	S03
c215ed77cba84f9ae0c2c20102ceef01		392	981694	174	S24
c2c49e7577e23b536754031cb1e3e782		2900	0	153	S00
c2c49e7577e23b536754031cb1e3e782		158	831910	165	S24
c301001083aefeb4f7c9e070dd975fde		2900	0	152.3333333	S00
c301001083aefeb4f7c9e070dd975fde		6510	1000	152.5	S03
c47df5b3c0ff3c51f6c57625826982b9		392	1966993	163	S24
c77320ae08d255b7d1b6252b1ae81e19		2900	0	174	S00
c77320ae08d255b7d1b6252b1ae81e19		6510	500	174	S03
c77320ae08d255b7d1b6252b1ae81e19		392	1001155	175.3333333	S24
c7b2093849750aa6afb33ee5e3773cc9		2900	1100	142	S33
c7cd69fb458a1b467b533709e7e4479d		2900	0	152	S00
c7cd69fb458a1b467b533709e7e4479d		158	831910	165	S24
ca97ad349b812c0157eb4001dccf8aa9		2900	0	90	S00
cdfa4b74d5255cf9e1ff93ba45c2ea7c		2900	0	145	S00
cdfa4b74d5255cf9e1ff93ba45c2ea7c		158	828780	100	S24
cf5fd107a944e5c1f413bcd73c8a3fd0		2900	0	153	S00
cf5fd107a944e5c1f413bcd73c8a3fd0		6510	500	153	S03
cf5fd107a944e5c1f413bcd73c8a3fd0		392	981694	174	S24
d002d0af5e3d76a0bb66350a7f0f52ae		2900	0	145	S00
d002d0af5e3d76a0bb66350a7f0f52ae		158	828780	101	S24
d1065ef624e85dbba035ef4981bde8b2		2900	0	174	S00
d1065ef624e85dbba035ef4981bde8b2		6510	1000	174	S03
d1065ef624e85dbba035ef4981bde8b2		392	993954	177.5	S24
d1ada0da40020ca45a51bd04cd0b4144		392	7201	172	S24
d2675c9a2b6a174e01d8f81912b4fdd9		392	7201	171	S24
d482538f4f0183d643f6529fbb95f1af		392	986740	163	S24
d4e94f3aab5f51dbd236117825b225ea		2900	0	152	S00
d4e94f3aab5f51dbd236117825b225ea		158	831910	165	S24
d57294a06c230679d3352f48321b7ff0		2900	100	95	S33
d7632a7a60171ac4079133e5c88f4d4e		2900	500	123	S33
d7759a71b8ba7b10721558a467a53bb5		2900	0	90	S00
d7759a71b8ba7b10721558a467a53bb5		392	1979967	152	S24
d7759a71b8ba7b10721558a467a53bb5		2900	1000	141	S33
da4372d5a7b052b9e6687e5fc22b95e9		1460	1300	161	S22
da4372d5a7b052b9e6687e5fc22b95e9		392	986753	173	S24
da87470af3b675ca5968736ef0aa9aa0		2900	0	155	S00
da87470af3b675ca5968736ef0aa9aa0		158	831910	142	S24
de60d2499079efb889ce0657e3e55b7b		2900	0	153	S00
de60d2499079efb889ce0657e3e55b7b		6510	500	153	S03
de60d2499079efb889ce0657e3e55b7b		392	982408	174	S24
df6916f2fa670bada9dbd9efed3e5494		1430	1300	162	S22
df6916f2fa670bada9dbd9efed3e5494		392	986740	192	S24
e14b039c2352734ebca1b2b1250f06eb		2900	0	150	S00
e14b039c2352734ebca1b2b1250f06eb		158	828780	101	S24
e4271157996742ee32b1bcf6da5de1f1		2900	0	152	S00
e474853b6519d86d41e64cf95187126d		2900	0	161	S00
e474853b6519d86d41e64cf95187126d		158	831910	170.5	S24
e4aa4d43f47175b5bf3346163cac500a		2900	0	145	S00
e4aa4d43f47175b5bf3346163cac500a		158	828780	100	S24
e54d0437fbb02ffbb27117cb31e59b86		1460	1600	162	S22
e54d0437fbb02ffbb27117cb31e59b86		392	980266	173	S24
e66ce38aec0474b9f86cfaaa07d44c6d		2900	0	152	S00
e67da53e64ee10168a14d5b1bf44cdda		2900	0	153	S00
e67da53e64ee10168a14d5b1bf44cdda		158	831910	170	S24
e76d688591f2056f3b2fbba2640c70e1		2900	0	151	S00
e76d688591f2056f3b2fbba2640c70e1		158	828780	103	S24
e862b6f96737c8a2a68ae907b15c397f		2900	100	95	S33
ea76fb31949edff094341ec6f5a7a55c		2900	0	153	S00
ea76fb31949edff094341ec6f5a7a55c		158	831910	165	S24
ea9d87ec9da97252527b4910f5cec47f		1430	1400	162	S22
ea9d87ec9da97252527b4910f5cec47f		392	986740	190	S24
ec17bb49f31bddaf576aa82f0e301864		2900	0	178.5	S00
ec17bb49f31bddaf576aa82f0e301864		6510	1000	178.5	S03
ec17bb49f31bddaf576aa82f0e301864		392	7201	171	S24
ecd593252ba0670eb16b761228c1551c		2900	0	152	S00
ecd593252ba0670eb16b761228c1551c		6510	500	152	S03
ecd593252ba0670eb16b761228c1551c		392	989609	172	S24
ed31bf3db9619cfa12b1cfa89bfb6d4a		392	986753	173	S24
ede51d563c32851d4a3fe2f171ff14d2		2900	635000	144	S33
eece1c909e5701600c67c93ebebe5e26		2900	0	90	S00
f1840c70ff35b4a958f1ff5a8e79c3a5		2900	0	152	S00
f1840c70ff35b4a958f1ff5a8e79c3a5		6510	500	152	S03
f1840c70ff35b4a958f1ff5a8e79c3a5		392	981694	174	S24
f1b00607d47f40ff8fbf1669297ef25b		392	7201	171	S24
f26b4fac6453cb769d848b1b4ad49d81		2900	0	151	S00
f26b4fac6453cb769d848b1b4ad49d81		158	831910	165	S24
f339aab928dbb58d91acf56e55ce5122		392	7201	171	S24
f3494e017722f94148597437c40021ce		2900	0	150	S00
f3494e017722f94148597437c40021ce		158	828780	102	S24
f487d1e61f8bdae4a8680d8b28d3987d		392	986740	161	S24
f4e5e0f0ba9f6a8e0c7d336eaf0b134e		2900	0	155	S00
f4e5e0f0ba9f6a8e0c7d336eaf0b134e		158	831910	167.5	S24
f9f1d57d6032fd58ccf06c800ee5036a		2900	0	152	S00
f9f1d57d6032fd58ccf06c800ee5036a		158	831910	167.5	S24
fa8f8dee3687ea7f37e44104c57367ce		2900	0	174	S00
fa8f8dee3687ea7f37e44104c57367ce		6510	500	174	S03
fa8f8dee3687ea7f37e44104c57367ce		392	7201	171	S24
fbea037dbac57314b2285e8d0f941ad6		1210	1100	182	S22
fbea037dbac57314b2285e8d0f941ad6		392	986740	193	S24
fc0b040df262df8780b704a794eeb17b		2900	0	146.5	S00
fc0b040df262df8780b704a794eeb17b		6510	1000	146.5	S03
fc0b040df262df8780b704a794eeb17b		392	1992967	172	S24
fc8e900a141abe9c721774da4a8f0bdf		2900	0	153	S00
fc8e900a141abe9c721774da4a8f0bdf		158	831910	165	S24
fe1aa3364bef0a889f4cdf924473f27e		392	980253	163	S24
