e67da53e64ee10168a14d5b1bf44cdda,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
e4271157996742ee32b1bcf6da5de1f1,75e4b855a8b793b7295f2a6d1c7ac9fd,173,100
4271ff39e2a7101fe4c26b368a1d84c0,75e4b855a8b793b7295f2a6d1c7ac9fd,153,35000
a6cc25c5059ff8dbf2eaff3fdfa00986,75e4b855a8b793b7295f2a6d1c7ac9fd,151,30000
31ca34ee1935b70cc54cc40411354dab,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
e14b039c2352734ebca1b2b1250f06eb,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
e862b6f96737c8a2a68ae907b15c397f,48357f8253b305036122f866c3e20a27,95,100
f9f1d57d6032fd58ccf06c800ee5036a,75e4b855a8b793b7295f2a6d1c7ac9fd,161,300
3d13b52c4dc8fa8c6d93a201d93deca5,75e4b855a8b793b7295f2a6d1c7ac9fd,151,26000
d002d0af5e3d76a0bb66350a7f0f52ae,75e4b855a8b793b7295f2a6d1c7ac9fd,85,500
38d7cca58973f4fd0af0d6b8df417109,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
404da2d2e783e17dab6c8f0d89aaf80d,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
cdfa4b74d5255cf9e1ff93ba45c2ea7c,5a94bc9e25a6cbc95dad68fd97052d2d,95,500
1c4e5b993282b4a9e08cbf38f49920fe,5a94bc9e25a6cbc95dad68fd97052d2d,101,500
a3f9466734601d8716a419174c803107,75e4b855a8b793b7295f2a6d1c7ac9fd,150,50000
9f01c6f07efa2c5d3f75bf63a59dbeeb,75e4b855a8b793b7295f2a6d1c7ac9fd,151,52000
9c0d73ce66aeac4cafb35f9cdf865974,75e4b855a8b793b7295f2a6d1c7ac9fd,85,500
66043e4458646b7b3041f6f034994c23,75e4b855a8b793b7295f2a6d1c7ac9fd,153,40000
77a49444302091accf95f8495718a987,75e4b855a8b793b7295f2a6d1c7ac9fd,153,300
fc8e900a141abe9c721774da4a8f0bdf,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
e66ce38aec0474b9f86cfaaa07d44c6d,75e4b855a8b793b7295f2a6d1c7ac9fd,152,30000
842983a5b63ac5928e36a6abbcd3c269,75e4b855a8b793b7295f2a6d1c7ac9fd,153,300
38d7cca58973f4fd0af0d6b8df417109,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
f9f1d57d6032fd58ccf06c800ee5036a,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1200
9ce201e5f7021d7bda78fd909996b655,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
586f5a20b4a17f7b21b76396c30d329c,04c2bec8b7836db6c0b4cefd20aabdee,151,500
432f8e47a4474ba464ea8ce657e92f55,69a747a85aed6e74aa2c73383b0e0028,135,300
3d0d4156a10300e942915afcb08f943e,75e4b855a8b793b7295f2a6d1c7ac9fd,153,45000
b8e9341a2142e67a17061ccf2feae771,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
f4e5e0f0ba9f6a8e0c7d336eaf0b134e,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
1c4e5b993282b4a9e08cbf38f49920fe,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
e4271157996742ee32b1bcf6da5de1f1,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
e4271157996742ee32b1bcf6da5de1f1,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
586f5a20b4a17f7b21b76396c30d329c,d7759a71b8ba7b10721558a467a53bb5,141,500
c2c49e7577e23b536754031cb1e3e782,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
e66ce38aec0474b9f86cfaaa07d44c6d,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
2353fa8f746416aeff9bc23f0111f32d,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
5c1b20ff5bb24adc3e43edb8a7eff8b9,586f5a20b4a17f7b21b76396c30d329c,152,200
a493b849c9d0f063b0f885e87900768c,17945d8adb8f53b23b3f2bfbe4740e4f,101,500
c2c49e7577e23b536754031cb1e3e782,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
3d0d4156a10300e942915afcb08f943e,75e4b855a8b793b7295f2a6d1c7ac9fd,140,1300
c178b40f22b8c1ec32029bd755e912e9,75e4b855a8b793b7295f2a6d1c7ac9fd,153,300
1dd026b547e50002d5cc44de26aaca40,9452052d5a338c811050e4a8663258b8,84,500
9aca2e240506a23bc4f82998dbf33717,75e4b855a8b793b7295f2a6d1c7ac9fd,155,27000
cdfa4b74d5255cf9e1ff93ba45c2ea7c,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
6cf07546f9278b5fd00caa0319507f20,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
c2c49e7577e23b536754031cb1e3e782,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
31ca34ee1935b70cc54cc40411354dab,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
9ce201e5f7021d7bda78fd909996b655,75e4b855a8b793b7295f2a6d1c7ac9fd,153,45000
9aca2e240506a23bc4f82998dbf33717,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
842983a5b63ac5928e36a6abbcd3c269,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
e474853b6519d86d41e64cf95187126d,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
35f191143583484798553db4ec4dd31b,75e4b855a8b793b7295f2a6d1c7ac9fd,173,200
71049400aaaa01e79883dfa5fe3fe413,75e4b855a8b793b7295f2a6d1c7ac9fd,85,500
35f191143583484798553db4ec4dd31b,75e4b855a8b793b7295f2a6d1c7ac9fd,152,30000
d4e94f3aab5f51dbd236117825b225ea,75e4b855a8b793b7295f2a6d1c7ac9fd,152,40000
d0dd23a114a1cd8dcf29dd3c9974b1a1,586f5a20b4a17f7b21b76396c30d329c,152,200
a69f9c94e40bcd41de4754f8c0f5a843,75e4b855a8b793b7295f2a6d1c7ac9fd,155,27000
958becc4851393170284e693c4cdfe20,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
f4e5e0f0ba9f6a8e0c7d336eaf0b134e,75e4b855a8b793b7295f2a6d1c7ac9fd,155,27000
da87470af3b675ca5968736ef0aa9aa0,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
4a5bbf6c0ccce26f6e68a095098910e7,b879bb4052c899856c547fb82a206b0a,153,2200
d002d0af5e3d76a0bb66350a7f0f52ae,5a94bc9e25a6cbc95dad68fd97052d2d,95,500
09bbdb40d9399ee0cf56ffa45949df4c,5a94bc9e25a6cbc95dad68fd97052d2d,100,500
a6cc25c5059ff8dbf2eaff3fdfa00986,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
958becc4851393170284e693c4cdfe20,75e4b855a8b793b7295f2a6d1c7ac9fd,150,20000
c7cd69fb458a1b467b533709e7e4479d,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
88d027db96550e78fc4f8edf444e7f40,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
8043eb5be0057cf1e09057c24b91dda3,75e4b855a8b793b7295f2a6d1c7ac9fd,145,55000
ea76fb31949edff094341ec6f5a7a55c,75e4b855a8b793b7295f2a6d1c7ac9fd,160,500
69a747a85aed6e74aa2c73383b0e0028,88de7065be623a093d21b6f0a4c1d0f7,135,300
e474853b6519d86d41e64cf95187126d,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
da87470af3b675ca5968736ef0aa9aa0,75e4b855a8b793b7295f2a6d1c7ac9fd,155,38000
04c2bec8b7836db6c0b4cefd20aabdee,586f5a20b4a17f7b21b76396c30d329c,155,500
e66ce38aec0474b9f86cfaaa07d44c6d,75e4b855a8b793b7295f2a6d1c7ac9fd,173,200
b631e20e25f0cb089eb643837299594b,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
7394f486b4e71c3ce0576caa5ab5a90f,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
eae05d5a594f973cf386870d6d11ecc3,6496f9760f0cef795f8d2d47d0635512,184,1000
e76d688591f2056f3b2fbba2640c70e1,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
f3494e017722f94148597437c40021ce,75e4b855a8b793b7295f2a6d1c7ac9fd,150,50000
71049400aaaa01e79883dfa5fe3fe413,5a94bc9e25a6cbc95dad68fd97052d2d,95,500
91bc21b0af1a6633bbbe513520380cdd,75e4b855a8b793b7295f2a6d1c7ac9fd,153,40000
62462cdc7bd4093848cc48dd45dad0a5,6496f9760f0cef795f8d2d47d0635512,184,800
a69f9c94e40bcd41de4754f8c0f5a843,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
04c2bec8b7836db6c0b4cefd20aabdee,d7759a71b8ba7b10721558a467a53bb5,141,500
a9744930dfa1266faff349909b5844b1,0135fa2d321f42cbb65d5e5f6e5a0d25,95,100
7394f486b4e71c3ce0576caa5ab5a90f,75e4b855a8b793b7295f2a6d1c7ac9fd,150,50000
b6fb05a1404378fdbd9ad61a0e4d4d4f,04c2bec8b7836db6c0b4cefd20aabdee,152,500
c178b40f22b8c1ec32029bd755e912e9,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
994297a794bec5aade9fbb57aa622964,69a747a85aed6e74aa2c73383b0e0028,123,200
635f3f481faa7f491b03bd145e0d1e2e,75e4b855a8b793b7295f2a6d1c7ac9fd,140,1200
38d7cca58973f4fd0af0d6b8df417109,75e4b855a8b793b7295f2a6d1c7ac9fd,152,40000
3d13b52c4dc8fa8c6d93a201d93deca5,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
6cf07546f9278b5fd00caa0319507f20,75e4b855a8b793b7295f2a6d1c7ac9fd,152,40000
842983a5b63ac5928e36a6abbcd3c269,75e4b855a8b793b7295f2a6d1c7ac9fd,151,60000
6ef42a766da011927354c130572082a0,75e4b855a8b793b7295f2a6d1c7ac9fd,151,45000
22e1650eb49ae013ca70be47c3c66914,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
3d13b52c4dc8fa8c6d93a201d93deca5,75e4b855a8b793b7295f2a6d1c7ac9fd,125,1100
d002d0af5e3d76a0bb66350a7f0f52ae,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
d4e94f3aab5f51dbd236117825b225ea,75e4b855a8b793b7295f2a6d1c7ac9fd,161,300
1dd026b547e50002d5cc44de26aaca40,d57294a06c230679d3352f48321b7ff0,95,100
404da2d2e783e17dab6c8f0d89aaf80d,75e4b855a8b793b7295f2a6d1c7ac9fd,155,27000
6cdce0902b09fdb33bdc3f99a6319609,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
ab4d1b39e342cd635807e1f0228b658f,6bc8b61af09a56e55484b30ab3c2e6de,154,600
6ec954ba050058d9ea0beb26cda04536,5a94bc9e25a6cbc95dad68fd97052d2d,100,500
a3f9466734601d8716a419174c803107,5a94bc9e25a6cbc95dad68fd97052d2d,100,500
88de7065be623a093d21b6f0a4c1d0f7,69a747a85aed6e74aa2c73383b0e0028,135,300
fc8e900a141abe9c721774da4a8f0bdf,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
19fd067bb00914028c88674d57de2224,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
f26b4fac6453cb769d848b1b4ad49d81,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
f3494e017722f94148597437c40021ce,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
c04f2d9e3ccf72035536c0449894534f,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
6cdce0902b09fdb33bdc3f99a6319609,75e4b855a8b793b7295f2a6d1c7ac9fd,160,500
a5108fb1e402d7578720e301c27c4574,75e4b855a8b793b7295f2a6d1c7ac9fd,151,45000
6ef42a766da011927354c130572082a0,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
69a747a85aed6e74aa2c73383b0e0028,d7632a7a60171ac4079133e5c88f4d4e,123,500
6ec954ba050058d9ea0beb26cda04536,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
04c2bec8b7836db6c0b4cefd20aabdee,586f5a20b4a17f7b21b76396c30d329c,155,200
a5108fb1e402d7578720e301c27c4574,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
9aca2e240506a23bc4f82998dbf33717,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
31ca34ee1935b70cc54cc40411354dab,75e4b855a8b793b7295f2a6d1c7ac9fd,150,40000
9c0d73ce66aeac4cafb35f9cdf865974,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
e4aa4d43f47175b5bf3346163cac500a,75e4b855a8b793b7295f2a6d1c7ac9fd,85,500
ad18be0649319d92a7ce4aad8ded6c94,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
7179f2007f1a5464ae5c325e0ee06416,75e4b855a8b793b7295f2a6d1c7ac9fd,150,50000
ca97ad349b812c0157eb4001dccf8aa9,75e4b855a8b793b7295f2a6d1c7ac9fd,90,16000
d4e94f3aab5f51dbd236117825b225ea,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
09bbdb40d9399ee0cf56ffa45949df4c,75e4b855a8b793b7295f2a6d1c7ac9fd,150,50000
842983a5b63ac5928e36a6abbcd3c269,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
0135fa2d321f42cbb65d5e5f6e5a0d25,213d9ad2a16c06258e71bc93139ee242,95,100
c178b40f22b8c1ec32029bd755e912e9,75e4b855a8b793b7295f2a6d1c7ac9fd,152,40000
38d7cca58973f4fd0af0d6b8df417109,75e4b855a8b793b7295f2a6d1c7ac9fd,173,200
b879bb4052c899856c547fb82a206b0a,4a5bbf6c0ccce26f6e68a095098910e7,153,1100
4271ff39e2a7101fe4c26b368a1d84c0,75e4b855a8b793b7295f2a6d1c7ac9fd,135,1100
3dc477c454798e7a8f6548925f77e806,586f5a20b4a17f7b21b76396c30d329c,152,200
6c5c43700cc0eb8f8ced0e9865ed5f81,308b6b2abb0532648e6431ab907269bc,151,1000
