e67da53e64ee10168a14d5b1bf44cdda,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
1dadb41ce5747023f19dd3488955c5a6,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
9633c9bd73b58dddf637ad5b23097f58,75e4b855a8b793b7295f2a6d1c7ac9fd,150,40000
14a18b5e92a6e5ac33a1adeecf842b93,75e4b855a8b793b7295f2a6d1c7ac9fd,85,500
f26b4fac6453cb769d848b1b4ad49d81,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
75e4b855a8b793b7295f2a6d1c7ac9fd,ede51d563c32851d4a3fe2f171ff14d2,133,35000
f26b4fac6453cb769d848b1b4ad49d81,75e4b855a8b793b7295f2a6d1c7ac9fd,151,60000
2353fa8f746416aeff9bc23f0111f32d,75e4b855a8b793b7295f2a6d1c7ac9fd,150,45000
5646e06780e97f5376f85dd947af2656,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
68bf14b4342cfe9346852bdc2346ccb1,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
6cdce0902b09fdb33bdc3f99a6319609,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
e14b039c2352734ebca1b2b1250f06eb,75e4b855a8b793b7295f2a6d1c7ac9fd,150,40000
642d8a974b8c37f0121caeaf31c86091,b3cd6865c0ff9f626f77c85cf97d2d19,154,300
842983a5b63ac5928e36a6abbcd3c269,c7b2093849750aa6afb33ee5e3773cc9,142,1100
75e4b855a8b793b7295f2a6d1c7ac9fd,ede51d563c32851d4a3fe2f171ff14d2,155,600000
35f191143583484798553db4ec4dd31b,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
14a18b5e92a6e5ac33a1adeecf842b93,5a94bc9e25a6cbc95dad68fd97052d2d,95,500
3cd83a32c63814bd18167d94ce4c8aa4,75e4b855a8b793b7295f2a6d1c7ac9fd,151,37000
c2c49e7577e23b536754031cb1e3e782,75e4b855a8b793b7295f2a6d1c7ac9fd,153,27000
f9f1d57d6032fd58ccf06c800ee5036a,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
e4aa4d43f47175b5bf3346163cac500a,5a94bc9e25a6cbc95dad68fd97052d2d,95,500
d4e94f3aab5f51dbd236117825b225ea,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
c178b40f22b8c1ec32029bd755e912e9,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1200
e4271157996742ee32b1bcf6da5de1f1,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
88de7065be623a093d21b6f0a4c1d0f7,994297a794bec5aade9fbb57aa622964,123,500
c7cd69fb458a1b467b533709e7e4479d,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
b6fb05a1404378fdbd9ad61a0e4d4d4f,04c2bec8b7836db6c0b4cefd20aabdee,155,500
3cd83a32c63814bd18167d94ce4c8aa4,75e4b855a8b793b7295f2a6d1c7ac9fd,123,1000
e4271157996742ee32b1bcf6da5de1f1,75e4b855a8b793b7295f2a6d1c7ac9fd,152,30000
5646e06780e97f5376f85dd947af2656,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
1210c4314a57f7378482caf44686da23,586f5a20b4a17f7b21b76396c30d329c,152,200
213d9ad2a16c06258e71bc93139ee242,0135fa2d321f42cbb65d5e5f6e5a0d25,95,100
71049400aaaa01e79883dfa5fe3fe413,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
308b6b2abb0532648e6431ab907269bc,5fd2fb6b22a0783223274e5c6fe3d426,142,1000
495659d6e69fd302847d49b1a8c8a22b,75e4b855a8b793b7295f2a6d1c7ac9fd,151,40000
b631e20e25f0cb089eb643837299594b,75e4b855a8b793b7295f2a6d1c7ac9fd,124,500
68bf14b4342cfe9346852bdc2346ccb1,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
48357f8253b305036122f866c3e20a27,a9744930dfa1266faff349909b5844b1,95,100
e66ce38aec0474b9f86cfaaa07d44c6d,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
4dbb54852bc516a825630452e7b986ba,75e4b855a8b793b7295f2a6d1c7ac9fd,150,48000
c2c49e7577e23b536754031cb1e3e782,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
495659d6e69fd302847d49b1a8c8a22b,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
202731250dae6e9809e9736a87c25cb9,17002cca434f45b8734be7ec9052851e,101,10000
1dadb41ce5747023f19dd3488955c5a6,75e4b855a8b793b7295f2a6d1c7ac9fd,173,100
e4aa4d43f47175b5bf3346163cac500a,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
d7759a71b8ba7b10721558a467a53bb5,586f5a20b4a17f7b21b76396c30d329c,141,500
404da2d2e783e17dab6c8f0d89aaf80d,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
1dadb41ce5747023f19dd3488955c5a6,75e4b855a8b793b7295f2a6d1c7ac9fd,152,30000
6cf07546f9278b5fd00caa0319507f20,75e4b855a8b793b7295f2a6d1c7ac9fd,173,200
f4e5e0f0ba9f6a8e0c7d336eaf0b134e,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
c7cd69fb458a1b467b533709e7e4479d,75e4b855a8b793b7295f2a6d1c7ac9fd,152,40000
525a22f5394f4f983d6e3a11d6a365d5,75e4b855a8b793b7295f2a6d1c7ac9fd,151,48000
6cdce0902b09fdb33bdc3f99a6319609,75e4b855a8b793b7295f2a6d1c7ac9fd,151,30000
7e9eb3f360bd8546afc4095f4a42267e,245952f53b6fbd1f4cee78609e710ccf,142,500
8043eb5be0057cf1e09057c24b91dda3,5a94bc9e25a6cbc95dad68fd97052d2d,100,500
6b949cc794ee41271e2f93795b75f852,75e4b855a8b793b7295f2a6d1c7ac9fd,153,40000
91bc21b0af1a6633bbbe513520380cdd,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
4dbb54852bc516a825630452e7b986ba,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
c7cd69fb458a1b467b533709e7e4479d,75e4b855a8b793b7295f2a6d1c7ac9fd,161,300
3d13b52c4dc8fa8c6d93a201d93deca5,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
5646e06780e97f5376f85dd947af2656,75e4b855a8b793b7295f2a6d1c7ac9fd,152,52000
77a49444302091accf95f8495718a987,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
35f191143583484798553db4ec4dd31b,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
1c4e5b993282b4a9e08cbf38f49920fe,75e4b855a8b793b7295f2a6d1c7ac9fd,161,300
b631e20e25f0cb089eb643837299594b,75e4b855a8b793b7295f2a6d1c7ac9fd,152,30000
213d9ad2a16c06258e71bc93139ee242,75e4b855a8b793b7295f2a6d1c7ac9fd,145,20000
1dd026b547e50002d5cc44de26aaca40,75e4b855a8b793b7295f2a6d1c7ac9fd,84,500
d8372278215b14ef3e557bee3e85f460,6bc8b61af09a56e55484b30ab3c2e6de,154,600
3368f31b7a30650f1db6b6a57f64e78c,17002cca434f45b8734be7ec9052851e,114,500
17945d8adb8f53b23b3f2bfbe4740e4f,a493b849c9d0f063b0f885e87900768c,101,500
be45cafe6f2a6e95554707ec675c346b,75e4b855a8b793b7295f2a6d1c7ac9fd,155,37000
e474853b6519d86d41e64cf95187126d,75e4b855a8b793b7295f2a6d1c7ac9fd,153,28000
a69f9c94e40bcd41de4754f8c0f5a843,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
38d7cca58973f4fd0af0d6b8df417109,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1200
9f01c6f07efa2c5d3f75bf63a59dbeeb,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
77a49444302091accf95f8495718a987,889bcdfb12247b2cb01de8d61363a5fe,142,1100
9633c9bd73b58dddf637ad5b23097f58,75e4b855a8b793b7295f2a6d1c7ac9fd,100,500
1dadb41ce5747023f19dd3488955c5a6,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
e474853b6519d86d41e64cf95187126d,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
cdfa4b74d5255cf9e1ff93ba45c2ea7c,75e4b855a8b793b7295f2a6d1c7ac9fd,85,500
ea76fb31949edff094341ec6f5a7a55c,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
48357f8253b305036122f866c3e20a27,e862b6f96737c8a2a68ae907b15c397f,95,100
3cd83a32c63814bd18167d94ce4c8aa4,5a94bc9e25a6cbc95dad68fd97052d2d,101,500
b631e20e25f0cb089eb643837299594b,75e4b855a8b793b7295f2a6d1c7ac9fd,112,500
c04f2d9e3ccf72035536c0449894534f,75e4b855a8b793b7295f2a6d1c7ac9fd,155,38000
31ca34ee1935b70cc54cc40411354dab,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
4f7138ce0c5bd2efc267fbb04a238044,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
6b949cc794ee41271e2f93795b75f852,75e4b855a8b793b7295f2a6d1c7ac9fd,140,1200
eae05d5a594f973cf386870d6d11ecc3,6496f9760f0cef795f8d2d47d0635512,184,800
586f5a20b4a17f7b21b76396c30d329c,04c2bec8b7836db6c0b4cefd20aabdee,155,500
29c66d179e91887ee7cbc8eb2ef676b0,75e4b855a8b793b7295f2a6d1c7ac9fd,140,1100
23b11bae7494fa0e5c4a35f215d0856b,6c5c43700cc0eb8f8ced0e9865ed5f81,152,990000
be45cafe6f2a6e95554707ec675c346b,75e4b855a8b793b7295f2a6d1c7ac9fd,141,1000
19fd067bb00914028c88674d57de2224,75e4b855a8b793b7295f2a6d1c7ac9fd,150,45000
7e9eb3f360bd8546afc4095f4a42267e,626d03124929736701a320fe82dc5d60,151,500
14a18b5e92a6e5ac33a1adeecf842b93,75e4b855a8b793b7295f2a6d1c7ac9fd,145,50000
1dadb41ce5747023f19dd3488955c5a6,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
77a49444302091accf95f8495718a987,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
e67da53e64ee10168a14d5b1bf44cdda,75e4b855a8b793b7295f2a6d1c7ac9fd,160,300
0135fa2d321f42cbb65d5e5f6e5a0d25,75e4b855a8b793b7295f2a6d1c7ac9fd,145,10000
4a5bbf6c0ccce26f6e68a095098910e7,b879bb4052c899856c547fb82a206b0a,153,1500
635f3f481faa7f491b03bd145e0d1e2e,75e4b855a8b793b7295f2a6d1c7ac9fd,153,38000
e76d688591f2056f3b2fbba2640c70e1,75e4b855a8b793b7295f2a6d1c7ac9fd,151,50000
e76d688591f2056f3b2fbba2640c70e1,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
5646e06780e97f5376f85dd947af2656,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
17002cca434f45b8734be7ec9052851e,2d3a088e1891a7e45b30bdcebdceabbb,114,500
3d13b52c4dc8fa8c6d93a201d93deca5,1b5935a439f08b75269fe1e5e28db888,142,1100
7179f2007f1a5464ae5c325e0ee06416,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
842983a5b63ac5928e36a6abbcd3c269,75e4b855a8b793b7295f2a6d1c7ac9fd,112,1000
35f191143583484798553db4ec4dd31b,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
6cf07546f9278b5fd00caa0319507f20,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
ad18be0649319d92a7ce4aad8ded6c94,75e4b855a8b793b7295f2a6d1c7ac9fd,151,40000
a6cc25c5059ff8dbf2eaff3fdfa00986,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
31ca34ee1935b70cc54cc40411354dab,75e4b855a8b793b7295f2a6d1c7ac9fd,101,1000
e66ce38aec0474b9f86cfaaa07d44c6d,75e4b855a8b793b7295f2a6d1c7ac9fd,154,300
f9f1d57d6032fd58ccf06c800ee5036a,75e4b855a8b793b7295f2a6d1c7ac9fd,152,40000
88c537c627831d661389f2b311484a69,586f5a20b4a17f7b21b76396c30d329c,152,200
1c4e5b993282b4a9e08cbf38f49920fe,75e4b855a8b793b7295f2a6d1c7ac9fd,151,37000
9c0d73ce66aeac4cafb35f9cdf865974,5a94bc9e25a6cbc95dad68fd97052d2d,95,500
b8e9341a2142e67a17061ccf2feae771,75e4b855a8b793b7295f2a6d1c7ac9fd,151,48000
17002cca434f45b8734be7ec9052851e,450a3a1ffce4158670bc35f9050264ea,191,2000
525a22f5394f4f983d6e3a11d6a365d5,75e4b855a8b793b7295f2a6d1c7ac9fd,101,500
6cdce0902b09fdb33bdc3f99a6319609,c20b99f5684483a13d9003a4acb267e0,142,1200
48357f8253b305036122f866c3e20a27,75e4b855a8b793b7295f2a6d1c7ac9fd,145,20000
88d027db96550e78fc4f8edf444e7f40,75e4b855a8b793b7295f2a6d1c7ac9fd,150,45000
97283efd952f80b7a4d44a9593c8bc81,7e9eb3f360bd8546afc4095f4a42267e,151,2000
77a49444302091accf95f8495718a987,75e4b855a8b793b7295f2a6d1c7ac9fd,100,1000
f26b4fac6453cb769d848b1b4ad49d81,75e4b855a8b793b7295f2a6d1c7ac9fd,161,300
6cf07546f9278b5fd00caa0319507f20,75e4b855a8b793b7295f2a6d1c7ac9fd,124,1100
4f7138ce0c5bd2efc267fbb04a238044,75e4b855a8b793b7295f2a6d1c7ac9fd,150,50000
a3f9466734601d8716a419174c803107,5a94bc9e25a6cbc95dad68fd97052d2d,100,500
586f5a20b4a17f7b21b76396c30d329c,b6fb05a1404378fdbd9ad61a0e4d4d4f,152,500
6cdce0902b09fdb33bdc3f99a6319609,75e4b855a8b793b7295f2a6d1c7ac9fd,125,1100
75e4b855a8b793b7295f2a6d1c7ac9fd,2670fd7b035b5f284b4b555c3849e00f,182,200000
3d13b52c4dc8fa8c6d93a201d93deca5,75e4b855a8b793b7295f2a6d1c7ac9fd,160,500
29c66d179e91887ee7cbc8eb2ef676b0,75e4b855a8b793b7295f2a6d1c7ac9fd,153,40000
22e1650eb49ae013ca70be47c3c66914,75e4b855a8b793b7295f2a6d1c7ac9fd,150,40000
66043e4458646b7b3041f6f034994c23,75e4b855a8b793b7295f2a6d1c7ac9fd,135,1100
